sweep: 528 runs total → bench/results.csv [device=cuda]
[407/528] p5 × adamw × lr=0.003 × seed=1
[408/528] p5 × adamw × lr=0.003 × seed=2
[409/528] p5 × yogi × lr=0.0001 × seed=0
[410/528] p5 × yogi × lr=0.0001 × seed=1
[411/528] p5 × yogi × lr=0.0001 × seed=2
[412/528] p5 × yogi × lr=0.0003 × seed=0
[413/528] p5 × yogi × lr=0.0003 × seed=1
[414/528] p5 × yogi × lr=0.0003 × seed=2
[415/528] p5 × yogi × lr=0.001 × seed=0
[416/528] p5 × yogi × lr=0.001 × seed=1
[417/528] p5 × yogi × lr=0.001 × seed=2
[418/528] p5 × yogi × lr=0.003 × seed=0
[419/528] p5 × yogi × lr=0.003 × seed=1
[420/528] p5 × yogi × lr=0.003 × seed=2
[421/528] p5 × lion × lr=1e-05 × seed=0
[422/528] p5 × lion × lr=1e-05 × seed=1
[423/528] p5 × lion × lr=1e-05 × seed=2
[424/528] p5 × lion × lr=3e-05 × seed=0
[425/528] p5 × lion × lr=3e-05 × seed=1
[426/528] p5 × lion × lr=3e-05 × seed=2
[427/528] p5 × lion × lr=0.0001 × seed=0
[428/528] p5 × lion × lr=0.0001 × seed=1
[429/528] p5 × lion × lr=0.0001 × seed=2
[430/528] p5 × lion × lr=0.0003 × seed=0
[431/528] p5 × lion × lr=0.0003 × seed=1
[432/528] p5 × lion × lr=0.0003 × seed=2
[433/528] p5 × liger × lr=1e-05 × seed=0
[434/528] p5 × liger × lr=1e-05 × seed=1
[435/528] p5 × liger × lr=1e-05 × seed=2
[436/528] p5 × liger × lr=3e-05 × seed=0
[437/528] p5 × liger × lr=3e-05 × seed=1
[438/528] p5 × liger × lr=3e-05 × seed=2
[439/528] p5 × liger × lr=0.0001 × seed=0
[440/528] p5 × liger × lr=0.0001 × seed=1
[441/528] p5 × liger × lr=0.0001 × seed=2
[442/528] p5 × liger × lr=0.0003 × seed=0
[443/528] p5 × liger × lr=0.0003 × seed=1
[444/528] p5 × liger × lr=0.0003 × seed=2
[445/528] p5 × muogi × lr=3e-05 × seed=0
[446/528] p5 × muogi × lr=3e-05 × seed=1
[447/528] p5 × muogi × lr=3e-05 × seed=2
[448/528] p5 × muogi × lr=0.0001 × seed=0
[449/528] p5 × muogi × lr=0.0001 × seed=1
[450/528] p5 × muogi × lr=0.0001 × seed=2
[451/528] p5 × muogi × lr=0.0003 × seed=0
[452/528] p5 × muogi × lr=0.0003 × seed=1
[453/528] p5 × muogi × lr=0.0003 × seed=2
[454/528] p5 × muogi × lr=0.001 × seed=0
[455/528] p5 × muogi × lr=0.001 × seed=1
[456/528] p5 × muogi × lr=0.001 × seed=2
[457/528] p5 × ramuogi × lr=3e-05 × seed=0
[458/528] p5 × ramuogi × lr=3e-05 × seed=1
[459/528] p5 × ramuogi × lr=3e-05 × seed=2
[460/528] p5 × ramuogi × lr=0.0001 × seed=0
[461/528] p5 × ramuogi × lr=0.0001 × seed=1
[462/528] p5 × ramuogi × lr=0.0001 × seed=2
[463/528] p5 × ramuogi × lr=0.0003 × seed=0
[464/528] p5 × ramuogi × lr=0.0003 × seed=1
[465/528] p5 × ramuogi × lr=0.0003 × seed=2
[466/528] p5 × ramuogi × lr=0.001 × seed=0
[467/528] p5 × ramuogi × lr=0.001 × seed=1
[468/528] p5 × ramuogi × lr=0.001 × seed=2
[469/528] p5 × racaso × lr=3e-05 × seed=0
[470/528] p5 × racaso × lr=3e-05 × seed=1
[471/528] p5 × racaso × lr=3e-05 × seed=2
[472/528] p5 × racaso × lr=0.0001 × seed=0
[473/528] p5 × racaso × lr=0.0001 × seed=1
[474/528] p5 × racaso × lr=0.0001 × seed=2
[475/528] p5 × racaso × lr=0.0003 × seed=0
[476/528] p5 × racaso × lr=0.0003 × seed=1
[477/528] p5 × racaso × lr=0.0003 × seed=2
[478/528] p5 × racaso × lr=0.001 × seed=0
[479/528] p5 × racaso × lr=0.001 × seed=1
[480/528] p5 × racaso × lr=0.001 × seed=2
[481/528] r1_cifar10_resnet18 × adam × lr=0.001 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[482/528] r1_cifar10_resnet18 × adam × lr=0.001 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[483/528] r1_cifar10_resnet18 × adamw × lr=0.001 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[484/528] r1_cifar10_resnet18 × adamw × lr=0.001 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[485/528] r1_cifar10_resnet18 × yogi × lr=0.001 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[486/528] r1_cifar10_resnet18 × yogi × lr=0.001 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[487/528] r1_cifar10_resnet18 × lion × lr=0.0003 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[488/528] r1_cifar10_resnet18 × lion × lr=0.0003 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[489/528] r1_cifar10_resnet18 × liger × lr=0.0003 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[490/528] r1_cifar10_resnet18 × liger × lr=0.0003 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[491/528] r1_cifar10_resnet18 × muogi × lr=0.0003 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[492/528] r1_cifar10_resnet18 × muogi × lr=0.0003 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[493/528] r1_cifar10_resnet18 × ramuogi × lr=0.0003 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[494/528] r1_cifar10_resnet18 × ramuogi × lr=0.0003 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[495/528] r1_cifar10_resnet18 × racaso × lr=0.0003 × seed=0
Files already downloaded and verified
Files already downloaded and verified
[496/528] r1_cifar10_resnet18 × racaso × lr=0.0003 × seed=1
Files already downloaded and verified
Files already downloaded and verified
[497/528] r2_charlm_shakespeare × adam × lr=0.001 × seed=0
[498/528] r2_charlm_shakespeare × adam × lr=0.001 × seed=1
[499/528] r2_charlm_shakespeare × adamw × lr=0.001 × seed=0
[500/528] r2_charlm_shakespeare × adamw × lr=0.001 × seed=1
[501/528] r2_charlm_shakespeare × yogi × lr=0.001 × seed=0
[502/528] r2_charlm_shakespeare × yogi × lr=0.001 × seed=1
[503/528] r2_charlm_shakespeare × lion × lr=0.0003 × seed=0
[504/528] r2_charlm_shakespeare × lion × lr=0.0003 × seed=1
[505/528] r2_charlm_shakespeare × liger × lr=0.0003 × seed=0
[506/528] r2_charlm_shakespeare × liger × lr=0.0003 × seed=1
[507/528] r2_charlm_shakespeare × muogi × lr=0.0003 × seed=0
[508/528] r2_charlm_shakespeare × muogi × lr=0.0003 × seed=1
[509/528] r2_charlm_shakespeare × ramuogi × lr=0.0003 × seed=0
[510/528] r2_charlm_shakespeare × ramuogi × lr=0.0003 × seed=1
[511/528] r2_charlm_shakespeare × racaso × lr=0.0003 × seed=0
[512/528] r2_charlm_shakespeare × racaso × lr=0.0003 × seed=1
[513/528] r3_nanogpt_wikitext2 × adam × lr=0.001 × seed=0
[514/528] r3_nanogpt_wikitext2 × adam × lr=0.001 × seed=1
[515/528] r3_nanogpt_wikitext2 × adamw × lr=0.001 × seed=0
[516/528] r3_nanogpt_wikitext2 × adamw × lr=0.001 × seed=1
[517/528] r3_nanogpt_wikitext2 × yogi × lr=0.001 × seed=0
[518/528] r3_nanogpt_wikitext2 × yogi × lr=0.001 × seed=1
[519/528] r3_nanogpt_wikitext2 × lion × lr=0.0003 × seed=0
[520/528] r3_nanogpt_wikitext2 × lion × lr=0.0003 × seed=1
[521/528] r3_nanogpt_wikitext2 × liger × lr=0.0003 × seed=0
[522/528] r3_nanogpt_wikitext2 × liger × lr=0.0003 × seed=1
[523/528] r3_nanogpt_wikitext2 × muogi × lr=0.0003 × seed=0
[524/528] r3_nanogpt_wikitext2 × muogi × lr=0.0003 × seed=1
[525/528] r3_nanogpt_wikitext2 × ramuogi × lr=0.0003 × seed=0
[526/528] r3_nanogpt_wikitext2 × ramuogi × lr=0.0003 × seed=1
[527/528] r3_nanogpt_wikitext2 × racaso × lr=0.0003 × seed=0
[528/528] r3_nanogpt_wikitext2 × racaso × lr=0.0003 × seed=1
